id,topico,topico_rotulo
1574551797183700992,0,"brasil, brasildaesperança, povo, país, equipelula"
1574552322117865472,0,"brasil, brasildaesperança, povo, país, equipelula"
1574552473867534336,0,"brasil, brasildaesperança, povo, país, equipelula"
1574552835806892033,0,"brasil, brasildaesperança, povo, país, equipelula"
1574553148672573440,0,"brasil, brasildaesperança, povo, país, equipelula"
1574553312338190336,7,"educação, brasil, crianças, ensino, melhores"
1574553817248452608,0,"brasil, brasildaesperança, povo, país, equipelula"
1574553997293256716,8,"bolsonaro, saúde, vacina, pessoas, pandemia"
1574554436696911874,7,"educação, brasil, crianças, ensino, melhores"
1574554725118246916,0,"brasil, brasildaesperança, povo, país, equipelula"
1574555464989278219,0,"brasil, brasildaesperança, povo, país, equipelula"
1574556190113136669,0,"brasil, brasildaesperança, povo, país, equipelula"
1574556416295198721,0,"brasil, brasildaesperança, povo, país, equipelula"
1574557527349526553,0,"brasil, brasildaesperança, povo, país, equipelula"
1574561812116275214,0,"brasil, brasildaesperança, povo, país, equipelula"
1574580265879379974,0,"brasil, brasildaesperança, povo, país, equipelula"
1574714713157533696,0,"brasil, brasildaesperança, povo, país, equipelula"
1574746677562449920,0,"brasil, brasildaesperança, povo, país, equipelula"
1574761959731630080,0,"brasil, brasildaesperança, povo, país, equipelula"
1574779384866775045,5,"dia, amanhã, bom, povo, obrigado"
1574780505182162947,9,"educação, escola, universidades, estudantes, ensino"
1574782747972886528,9,"educação, escola, universidades, estudantes, ensino"
1574782904231772162,9,"educação, escola, universidades, estudantes, ensino"
1574784308291796997,1,"povo, presidente, porque, bolsonaro, gente"
1574811628419399683,0,"brasil, brasildaesperança, povo, país, equipelula"
1574842486169735194,0,"brasil, brasildaesperança, povo, país, equipelula"
1574850913851752448,4,"broadcasts, lula, broadcasts lula, imprensa, conversa"
1574867341661315072,0,"brasil, brasildaesperança, povo, país, equipelula"
1574867463451336705,0,"brasil, brasildaesperança, povo, país, equipelula"
1574869288816615424,1,"povo, presidente, porque, bolsonaro, gente"
1574871224206999553,1,"povo, presidente, porque, bolsonaro, gente"
1574885067754709020,1,"povo, presidente, porque, bolsonaro, gente"
1574898602140385281,5,"dia, amanhã, bom, povo, obrigado"
1574898840855093251,1,"povo, presidente, porque, bolsonaro, gente"
1574902069563203602,2,"governo, renda, salário, mínimo, aumento"
1574912443729444864,0,"brasil, brasildaesperança, povo, país, equipelula"
1574932392824868865,1,"povo, presidente, porque, bolsonaro, gente"
1575072047109394433,1,"povo, presidente, porque, bolsonaro, gente"
1575115812595286017,1,"povo, presidente, porque, bolsonaro, gente"
1575131367330938880,5,"dia, amanhã, bom, povo, obrigado"
1575151375482327042,1,"povo, presidente, porque, bolsonaro, gente"
1575191528980459521,0,"brasil, brasildaesperança, povo, país, equipelula"
1575204833837170705,1,"povo, presidente, porque, bolsonaro, gente"
1575236365658501121,11,"fake, fake news, news, verdade, mentiras"
1575263383682703368,0,"brasil, brasildaesperança, povo, país, equipelula"
1575280833379852289,3,"cirotv, vivo, cirotv br, br, acompanhe"
1575297248208031745,0,"brasil, brasildaesperança, povo, país, equipelula"
1575434472899616770,0,"brasil, brasildaesperança, povo, país, equipelula"
1575478889891012608,0,"brasil, brasildaesperança, povo, país, equipelula"
1575497210325659650,11,"fake, fake news, news, verdade, mentiras"
1575530469688741888,0,"brasil, brasildaesperança, povo, país, equipelula"
1575615494622789634,0,"brasil, brasildaesperança, povo, país, equipelula"
1575636043256061952,5,"dia, amanhã, bom, povo, obrigado"
1575660412569210880,2,"governo, renda, salário, mínimo, aumento"
1575661230965989376,1,"povo, presidente, porque, bolsonaro, gente"
1575661379419140097,0,"brasil, brasildaesperança, povo, país, equipelula"
1575663363342086145,1,"povo, presidente, porque, bolsonaro, gente"
1575663998728425473,1,"povo, presidente, porque, bolsonaro, gente"
1575673785792925696,2,"governo, renda, salário, mínimo, aumento"
1575674152400596992,0,"brasil, brasildaesperança, povo, país, equipelula"
1575682067269943296,0,"brasil, brasildaesperança, povo, país, equipelula"
1575685965372616704,1,"povo, presidente, porque, bolsonaro, gente"
1575690682899267584,0,"brasil, brasildaesperança, povo, país, equipelula"
1575698467300573185,2,"governo, renda, salário, mínimo, aumento"
1575700657939443712,6,"ciro, giro ciro, giro, perca, sp"
1575706533807026176,10,"indígenas, povos, precisamos, desenvolvimento, ilegal"
1575711397060943874,0,"brasil, brasildaesperança, povo, país, equipelula"
1575711568402186240,2,"governo, renda, salário, mínimo, aumento"
1575711747658616833,0,"brasil, brasildaesperança, povo, país, equipelula"
1575715262191390720,1,"povo, presidente, porque, bolsonaro, gente"
1575720393628737537,5,"dia, amanhã, bom, povo, obrigado"
1575799825567662080,0,"brasil, brasildaesperança, povo, país, equipelula"
1575805044121030661,12,"lula, broadcasts, juntos, ato, broadcasts lula"
1575816515693465601,1,"povo, presidente, porque, bolsonaro, gente"
1575817424779501568,1,"povo, presidente, porque, bolsonaro, gente"
1575818686568488961,10,"indígenas, povos, precisamos, desenvolvimento, ilegal"
1575819634959208448,1,"povo, presidente, porque, bolsonaro, gente"
1575820383130832899,1,"povo, presidente, porque, bolsonaro, gente"
1575821372458414080,10,"indígenas, povos, precisamos, desenvolvimento, ilegal"
1575822954843504641,1,"povo, presidente, porque, bolsonaro, gente"
1575823688586317824,5,"dia, amanhã, bom, povo, obrigado"
1575835396738801664,0,"brasil, brasildaesperança, povo, país, equipelula"
1575851626153197572,7,"educação, brasil, crianças, ensino, melhores"
1575866183005671424,5,"dia, amanhã, bom, povo, obrigado"
1575874159510429696,0,"brasil, brasildaesperança, povo, país, equipelula"
1575881811330502656,12,"lula, broadcasts, juntos, ato, broadcasts lula"
1575884896911982592,12,"lula, broadcasts, juntos, ato, broadcasts lula"
1575898021203582976,6,"ciro, giro ciro, giro, perca, sp"
1575906284163182592,0,"brasil, brasildaesperança, povo, país, equipelula"
1575917400670683137,12,"lula, broadcasts, juntos, ato, broadcasts lula"
1575937794551128064,0,"brasil, brasildaesperança, povo, país, equipelula"
1575943102778732544,12,"lula, broadcasts, juntos, ato, broadcasts lula"
1575989613042503680,0,"brasil, brasildaesperança, povo, país, equipelula"
1576016837766103040,0,"brasil, brasildaesperança, povo, país, equipelula"
1576036653054820352,5,"dia, amanhã, bom, povo, obrigado"
1576050666778554378,1,"povo, presidente, porque, bolsonaro, gente"
1576159164388151296,0,"brasil, brasildaesperança, povo, país, equipelula"
1576178014932856833,0,"brasil, brasildaesperança, povo, país, equipelula"
1576192454373834758,0,"brasil, brasildaesperança, povo, país, equipelula"
1576213481149325312,0,"brasil, brasildaesperança, povo, país, equipelula"
1576220490250981381,3,"cirotv, vivo, cirotv br, br, acompanhe"
1576238887244292097,0,"brasil, brasildaesperança, povo, país, equipelula"
1576240192180355072,12,"lula, broadcasts, juntos, ato, broadcasts lula"
1576259589556690944,0,"brasil, brasildaesperança, povo, país, equipelula"
1576274029635579904,0,"brasil, brasildaesperança, povo, país, equipelula"
1576294895417163776,0,"brasil, brasildaesperança, povo, país, equipelula"
1576310732689670144,4,"broadcasts, lula, broadcasts lula, imprensa, conversa"
1576311127989813248,0,"brasil, brasildaesperança, povo, país, equipelula"
1576315856430063616,1,"povo, presidente, porque, bolsonaro, gente"
1576316110823075840,5,"dia, amanhã, bom, povo, obrigado"
1576323738018013185,0,"brasil, brasildaesperança, povo, país, equipelula"
1576323974694256642,9,"educação, escola, universidades, estudantes, ensino"
1576324354581102593,1,"povo, presidente, porque, bolsonaro, gente"
1576324904395235328,1,"povo, presidente, porque, bolsonaro, gente"
1576325341345300480,0,"brasil, brasildaesperança, povo, país, equipelula"
1576325875498651649,0,"brasil, brasildaesperança, povo, país, equipelula"
1576326294769668096,5,"dia, amanhã, bom, povo, obrigado"
1576326797578625024,0,"brasil, brasildaesperança, povo, país, equipelula"
1576327244494307328,1,"povo, presidente, porque, bolsonaro, gente"
1576327685789216769,0,"brasil, brasildaesperança, povo, país, equipelula"
1576328170034593792,0,"brasil, brasildaesperança, povo, país, equipelula"
1576328578563989505,0,"brasil, brasildaesperança, povo, país, equipelula"
1576353890592849920,1,"povo, presidente, porque, bolsonaro, gente"
1576357887147880448,0,"brasil, brasildaesperança, povo, país, equipelula"
1576361434811748352,5,"dia, amanhã, bom, povo, obrigado"
1576365315327373313,5,"dia, amanhã, bom, povo, obrigado"
1576368932440924160,0,"brasil, brasildaesperança, povo, país, equipelula"
1576374056496111616,0,"brasil, brasildaesperança, povo, país, equipelula"
1576375537022689281,5,"dia, amanhã, bom, povo, obrigado"
1576579405777813504,1,"povo, presidente, porque, bolsonaro, gente"
1576738984293961729,4,"broadcasts, lula, broadcasts lula, imprensa, conversa"
1576741406236102656,1,"povo, presidente, porque, bolsonaro, gente"
1576741597386973184,0,"brasil, brasildaesperança, povo, país, equipelula"
1576750548170444800,4,"broadcasts, lula, broadcasts lula, imprensa, conversa"
1576751780720914432,1,"povo, presidente, porque, bolsonaro, gente"
1576751998447550464,0,"brasil, brasildaesperança, povo, país, equipelula"
1576766314323988480,0,"brasil, brasildaesperança, povo, país, equipelula"
1576895821899272193,0,"brasil, brasildaesperança, povo, país, equipelula"
1576941048185597953,1,"povo, presidente, porque, bolsonaro, gente"
1577022395566563329,0,"brasil, brasildaesperança, povo, país, equipelula"
1577045347893116928,4,"broadcasts, lula, broadcasts lula, imprensa, conversa"
1577046591310921729,1,"povo, presidente, porque, bolsonaro, gente"
1577046918152454144,8,"bolsonaro, saúde, vacina, pessoas, pandemia"
1577047262307692544,0,"brasil, brasildaesperança, povo, país, equipelula"
1577050696360157184,1,"povo, presidente, porque, bolsonaro, gente"
1577089961253572609,1,"povo, presidente, porque, bolsonaro, gente"
1577113096703074304,0,"brasil, brasildaesperança, povo, país, equipelula"
1577133741377343488,5,"dia, amanhã, bom, povo, obrigado"
1577249199024132097,0,"brasil, brasildaesperança, povo, país, equipelula"
1577283299713507328,0,"brasil, brasildaesperança, povo, país, equipelula"
1577294090902933505,5,"dia, amanhã, bom, povo, obrigado"
1577373334223945729,11,"fake, fake news, news, verdade, mentiras"
1577378947792506880,4,"broadcasts, lula, broadcasts lula, imprensa, conversa"
1577383960732205059,5,"dia, amanhã, bom, povo, obrigado"
1577384836028895232,1,"povo, presidente, porque, bolsonaro, gente"
1577385125880336384,5,"dia, amanhã, bom, povo, obrigado"
1577385358391664640,9,"educação, escola, universidades, estudantes, ensino"
1577385570648657926,1,"povo, presidente, porque, bolsonaro, gente"
1577385824131293185,7,"educação, brasil, crianças, ensino, melhores"
1577386497145245706,9,"educação, escola, universidades, estudantes, ensino"
1577390950724341761,1,"povo, presidente, porque, bolsonaro, gente"
1577391139518353417,0,"brasil, brasildaesperança, povo, país, equipelula"
1577391508927533058,1,"povo, presidente, porque, bolsonaro, gente"
1577407359709679616,0,"brasil, brasildaesperança, povo, país, equipelula"
1577430054577278976,0,"brasil, brasildaesperança, povo, país, equipelula"
1577448218878791681,10,"indígenas, povos, precisamos, desenvolvimento, ilegal"
1577472095348326400,0,"brasil, brasildaesperança, povo, país, equipelula"
1577610160348057602,9,"educação, escola, universidades, estudantes, ensino"
1577658499093463041,0,"brasil, brasildaesperança, povo, país, equipelula"
1577728372481953807,1,"povo, presidente, porque, bolsonaro, gente"
1577731942904205328,1,"povo, presidente, porque, bolsonaro, gente"
1577736399796817922,0,"brasil, brasildaesperança, povo, país, equipelula"
1577740831288864768,0,"brasil, brasildaesperança, povo, país, equipelula"
1577759004184420356,0,"brasil, brasildaesperança, povo, país, equipelula"
1577770388347621382,1,"povo, presidente, porque, bolsonaro, gente"
1577771284049584128,1,"povo, presidente, porque, bolsonaro, gente"
1577774292661686272,2,"governo, renda, salário, mínimo, aumento"
1577774584773967873,5,"dia, amanhã, bom, povo, obrigado"
1577774937212846082,1,"povo, presidente, porque, bolsonaro, gente"
1577775157762031617,2,"governo, renda, salário, mínimo, aumento"
1577775865836064768,1,"povo, presidente, porque, bolsonaro, gente"
1577792992982847492,0,"brasil, brasildaesperança, povo, país, equipelula"
1577811057485160449,0,"brasil, brasildaesperança, povo, país, equipelula"
1577835606566223875,0,"brasil, brasildaesperança, povo, país, equipelula"
1577973062472974337,5,"dia, amanhã, bom, povo, obrigado"
1577995431774142466,7,"educação, brasil, crianças, ensino, melhores"
1578029361814732800,8,"bolsonaro, saúde, vacina, pessoas, pandemia"
1578040155126259712,4,"broadcasts, lula, broadcasts lula, imprensa, conversa"
1578045882376851458,0,"brasil, brasildaesperança, povo, país, equipelula"
1578054978257977344,4,"broadcasts, lula, broadcasts lula, imprensa, conversa"
1578058399551569921,0,"brasil, brasildaesperança, povo, país, equipelula"
1578061435606892546,7,"educação, brasil, crianças, ensino, melhores"
1578061851119738881,8,"bolsonaro, saúde, vacina, pessoas, pandemia"
1578062074147749888,0,"brasil, brasildaesperança, povo, país, equipelula"
1578062273213603845,11,"fake, fake news, news, verdade, mentiras"
1578062535919558657,2,"governo, renda, salário, mínimo, aumento"
1578062993828487171,0,"brasil, brasildaesperança, povo, país, equipelula"
1578075884560547842,1,"povo, presidente, porque, bolsonaro, gente"
1578113770278486016,4,"broadcasts, lula, broadcasts lula, imprensa, conversa"
1578120180248576027,1,"povo, presidente, porque, bolsonaro, gente"
1578122362096173057,7,"educação, brasil, crianças, ensino, melhores"
1578122724953784337,9,"educação, escola, universidades, estudantes, ensino"
1578125099655462921,1,"povo, presidente, porque, bolsonaro, gente"
1578125983038816256,1,"povo, presidente, porque, bolsonaro, gente"
1578126129147555840,9,"educação, escola, universidades, estudantes, ensino"
1578126642140119045,2,"governo, renda, salário, mínimo, aumento"
1578126842728513539,1,"povo, presidente, porque, bolsonaro, gente"
1578130724070326300,2,"governo, renda, salário, mínimo, aumento"
1578150895518650368,0,"brasil, brasildaesperança, povo, país, equipelula"
1578198579805569024,0,"brasil, brasildaesperança, povo, país, equipelula"
1578337429165314049,0,"brasil, brasildaesperança, povo, país, equipelula"
1578377720811356160,4,"broadcasts, lula, broadcasts lula, imprensa, conversa"
1578381363287183361,4,"broadcasts, lula, broadcasts lula, imprensa, conversa"
